user_id,login_frequency,last_login_time,purchase_history,ratings_count,session_duration,avg_session_time,purchases,last_purchase_days_ago,churn_status
479,14,3/14/2024 16:46,26,39,107,21,1,25,0
480,24,3/27/2024 9:45,2,71,93,5,9,52,0
481,3,12/25/2024 12:17,5,38,485,27,8,59,0
482,18,8/17/2024 20:13,42,18,246,23,7,12,0
483,10,7/20/2024 11:37,7,23,346,8,4,21,0
484,8,3/24/2024 13:48,8,46,448,20,7,18,0
485,10,5/6/2024 15:24,19,69,317,6,6,16,0
486,3,12/3/2024 3:40,44,2,332,22,7,38,0
487,1,3/20/2024 11:42,27,0,57,9,4,4,0
488,30,3/7/2024 11:10,5,18,81,13,6,16,0
489,1,10/10/2024 20:17,44,20,207,17,1,4,0
490,28,10/29/2024 12:10,37,94,108,27,4,25,0
491,3,5/21/2024 22:35,32,67,330,24,1,26,0
492,30,8/8/2024 6:32,4,98,238,13,3,38,0
493,18,4/20/2024 3:22,5,82,109,16,8,11,0
494,2,11/8/2024 19:23,46,72,262,28,1,22,0
495,3,8/30/2024 0:11,11,91,335,20,4,28,0
496,24,10/1/2024 4:28,25,61,466,25,2,52,0
497,2,5/10/2024 8:57,40,50,480,22,9,11,0
498,25,3/31/2024 18:17,22,47,433,26,0,5,0
499,12,7/20/2024 11:47,10,93,320,7,0,20,0
500,29,6/17/2024 20:03,15,33,115,7,7,56,0
501,28,12/9/2024 22:43,46,38,250,24,0,8,0
502,23,10/13/2024 12:51,22,62,116,8,9,25,0
503,15,1/8/2024 8:30,37,14,240,25,2,57,0
504,21,4/9/2024 19:37,45,13,450,11,8,35,0
505,28,9/20/2024 21:29,12,78,259,23,0,6,0
506,27,6/25/2024 9:12,26,22,492,6,7,46,0
507,6,8/26/2024 20:31,13,99,377,7,2,30,0
508,14,11/11/2024 0:25,19,24,473,28,9,38,0
509,23,12/30/2024 9:15,21,47,132,18,2,3,0
510,10,4/30/2024 18:58,18,72,333,24,6,14,0
511,9,7/13/2024 15:26,18,46,447,28,5,53,0
512,29,10/15/2024 17:37,35,39,335,13,0,56,0
513,20,7/7/2024 19:45,24,13,252,25,2,41,0
514,27,5/14/2024 17:11,13,93,90,8,3,28,0
515,8,8/3/2024 23:48,1,85,474,28,6,16,0
516,29,5/7/2024 10:16,48,47,207,16,2,11,0
517,14,1/7/2024 2:14,49,84,304,25,4,48,0
518,20,4/15/2024 16:05,36,66,221,5,4,9,0
519,29,3/13/2024 7:36,8,67,84,21,1,24,0
520,1,8/9/2024 7:12,7,44,392,19,7,12,0
521,22,8/31/2024 10:44,11,45,96,19,8,19,0
522,26,10/13/2024 20:47,28,21,281,25,2,38,0
523,20,5/8/2024 15:17,28,50,181,27,6,28,0
524,28,4/20/2024 23:33,3,21,125,17,2,22,0
525,12,9/12/2024 14:43,1,87,211,27,8,1,0
526,8,5/5/2024 22:31,22,37,311,26,8,18,0
527,17,1/25/2024 23:15,11,5,267,12,2,42,0
528,1,9/27/2024 14:36,28,98,473,18,2,48,0
529,13,6/6/2024 4:01,19,55,226,17,5,49,0
530,14,10/10/2024 12:43,48,61,185,15,3,33,0
531,26,7/3/2024 12:31,38,84,294,21,9,43,0
532,22,5/14/2024 17:45,40,8,393,9,0,41,0
533,17,9/3/2024 8:17,23,20,356,11,6,41,0
534,7,2/2/2024 1:59,12,63,316,18,2,11,0
535,13,9/4/2024 2:16,45,44,50,12,2,12,0
536,8,11/19/2024 7:40,7,60,158,16,0,45,0
537,26,8/30/2024 1:28,38,91,299,9,7,25,0
538,27,6/3/2024 10:23,45,86,207,17,6,49,0
539,15,8/6/2024 22:37,19,81,195,6,3,30,0
540,1,2/14/2024 18:20,35,81,196,19,7,20,0
541,17,5/22/2024 18:52,32,75,427,23,8,39,0
542,2,2/15/2024 8:59,28,73,499,23,9,14,0
543,18,10/19/2024 13:10,8,38,77,7,3,6,0
544,27,2/16/2024 23:19,1,92,215,7,7,2,0
545,17,5/9/2024 19:39,40,11,468,15,0,55,0
546,13,9/24/2024 5:50,14,89,406,25,0,31,0
547,25,5/23/2024 17:45,22,23,343,25,5,43,0
548,18,1/24/2024 0:10,35,98,478,27,8,53,0
549,6,4/5/2024 7:43,29,59,413,6,2,3,0
550,28,5/13/2024 14:06,43,78,90,27,7,11,0
551,16,10/24/2024 18:43,31,56,167,8,0,24,0
552,7,8/4/2024 15:19,33,55,205,9,6,4,0
553,5,9/4/2024 6:45,0,64,96,24,2,29,0
554,10,2/8/2024 9:20,17,91,468,15,0,49,0
555,6,12/31/2024 11:25,4,7,467,20,3,56,0
556,12,1/25/2024 13:48,37,64,80,8,0,45,0
557,18,5/27/2024 23:21,4,29,425,28,2,11,0
558,13,5/9/2024 4:31,3,25,204,18,5,43,0
559,27,12/17/2024 7:30,41,50,355,10,4,30,0
560,10,12/30/2024 23:53,36,36,219,9,2,23,0
561,6,10/5/2024 7:36,3,17,250,21,3,17,0
562,13,5/11/2024 13:01,31,21,117,9,4,41,0
563,17,3/9/2024 14:10,12,33,414,26,4,59,0
564,23,12/15/2024 3:29,2,41,403,17,2,58,0
565,17,1/26/2024 1:40,20,45,432,16,4,44,0
566,11,12/7/2024 7:36,38,67,434,28,2,13,0
567,15,6/30/2024 23:48,33,10,484,21,2,18,0
568,8,9/6/2024 18:50,21,23,299,23,4,39,0
569,21,6/14/2024 8:16,7,27,54,21,4,36,0
570,22,5/24/2024 7:01,18,63,140,25,1,11,0
571,22,5/19/2024 3:08,44,46,189,26,4,54,0
572,11,9/26/2024 8:11,38,91,54,21,7,20,0
573,9,5/3/2024 10:45,45,11,119,21,2,19,0
574,26,6/17/2024 23:24,47,51,401,10,6,58,0
575,4,5/20/2024 8:03,37,74,466,28,6,15,0
576,27,3/26/2024 15:25,10,63,298,23,1,17,0
577,19,5/26/2024 9:42,13,90,131,23,3,7,0
578,13,5/21/2024 15:24,34,47,378,12,3,45,0
579,17,3/17/2024 3:18,16,96,401,12,2,38,0
580,3,4/22/2024 8:20,4,12,480,18,6,16,0
581,18,3/18/2024 16:51,31,21,398,26,2,54,0
582,10,12/27/2024 19:46,41,63,175,25,1,41,0
583,24,1/17/2024 8:14,34,55,335,29,2,19,0
584,18,11/14/2024 1:42,7,25,162,12,6,30,0
585,7,5/24/2024 14:07,2,64,341,29,4,1,0
586,15,2/10/2024 18:16,36,12,281,12,4,9,0
587,1,3/5/2024 0:34,35,34,243,12,6,9,0
588,2,6/12/2024 6:30,45,77,433,8,5,11,0
589,3,11/1/2024 13:03,7,2,447,17,1,45,0
590,29,1/6/2024 23:48,18,15,115,12,0,55,0
591,2,8/28/2024 5:49,41,15,407,6,1,26,0
592,13,2/2/2024 14:52,46,30,339,11,2,8,0
593,23,8/17/2024 10:08,13,54,76,26,6,53,0
594,7,7/11/2024 16:43,0,16,282,25,4,19,0
595,21,5/17/2024 8:41,18,56,330,26,0,55,0
596,23,9/10/2024 22:49,31,61,123,14,3,8,0
597,22,7/4/2024 7:45,19,31,419,18,1,28,0
598,14,2/25/2024 22:24,23,78,71,8,6,8,0
599,18,12/18/2024 14:49,11,30,339,22,7,34,0
600,11,1/31/2024 1:01,40,75,98,19,8,31,0
601,17,8/27/2024 1:04,28,25,323,26,5,17,0
602,23,10/27/2024 6:18,23,49,313,13,5,5,0
603,12,2/19/2024 1:55,28,27,188,29,0,43,0
604,19,4/1/2024 14:16,8,26,211,16,3,36,0
605,18,9/13/2024 7:38,14,50,190,23,0,6,0
606,16,11/9/2024 4:13,11,50,470,21,9,23,0
607,26,12/1/2024 2:04,28,32,365,29,7,55,0
608,10,11/20/2024 2:34,46,22,262,25,4,33,0
609,24,8/6/2024 19:10,43,10,322,8,8,30,0
610,9,7/22/2024 16:47,20,83,260,16,4,42,0
611,17,3/24/2024 13:08,36,47,408,13,2,47,0
612,16,12/14/2024 3:59,17,77,276,16,8,7,0
613,9,9/21/2024 5:01,12,81,278,17,3,31,0
614,2,11/16/2024 2:56,15,8,378,10,5,56,0
615,22,7/12/2024 0:19,32,99,158,27,1,9,0
616,24,3/6/2024 14:58,7,6,341,22,2,28,0
617,6,6/29/2024 10:52,43,43,198,12,5,54,0
618,1,3/9/2024 17:47,35,20,301,15,2,13,0
619,25,8/31/2024 21:05,48,53,187,25,4,10,0
620,14,1/14/2024 22:34,12,36,151,28,1,22,0
621,17,5/28/2024 21:55,35,13,187,7,8,3,0
622,15,2/29/2024 7:49,37,16,317,26,3,24,0
623,29,9/7/2024 20:02,42,24,277,10,0,20,0
624,23,3/13/2024 22:44,27,15,224,21,7,28,0
625,26,2/15/2024 21:51,11,26,230,14,8,34,0
626,5,7/19/2024 15:06,5,6,273,25,8,33,0
627,23,11/12/2024 16:04,6,56,175,16,4,36,0
628,13,1/29/2024 9:10,6,99,160,23,8,32,0
629,11,3/20/2024 21:15,7,96,266,28,7,45,0
630,22,12/18/2024 2:28,3,66,462,13,1,34,0
631,28,2/25/2024 2:04,12,78,173,27,9,4,0
632,26,7/16/2024 1:14,39,8,168,9,7,32,0
633,20,3/10/2024 6:27,49,74,192,26,8,17,0
634,27,3/4/2024 10:44,25,70,411,29,9,25,0
635,10,5/22/2024 12:52,44,82,316,17,4,8,0
636,8,3/3/2024 7:20,3,94,461,15,0,49,0
637,15,6/26/2024 13:39,37,87,487,29,8,46,0
638,18,11/26/2024 18:12,25,4,133,24,8,11,0
639,24,8/17/2024 13:44,32,49,471,6,9,21,0
640,14,2/25/2024 14:06,4,5,343,26,1,14,0
641,10,8/23/2024 21:52,45,12,272,7,5,29,0
642,8,4/14/2024 7:44,43,32,258,20,1,11,0
643,28,6/2/2024 19:18,43,69,218,20,3,35,0
644,28,5/28/2024 5:26,47,55,369,29,4,25,0
645,18,11/4/2024 12:30,18,86,360,10,5,18,0
646,26,9/8/2024 8:24,5,3,157,23,1,17,0
647,11,10/2/2024 20:04,42,79,499,6,6,8,0
648,13,11/8/2024 11:27,41,7,401,8,0,43,0
649,7,4/29/2024 16:54,16,58,133,28,1,22,0
650,29,10/21/2024 14:12,21,43,186,9,9,36,0
651,5,7/26/2024 0:58,27,27,475,15,4,24,0
652,10,8/15/2024 3:07,39,65,104,12,5,37,0
653,27,2/9/2024 2:43,28,66,413,17,9,36,0
654,9,7/22/2024 20:02,26,33,178,29,6,49,0
655,3,11/13/2024 23:13,19,19,166,7,2,49,0
656,7,6/30/2024 8:52,26,89,255,21,1,45,0
657,20,6/25/2024 4:39,28,83,230,22,3,1,0
658,18,10/7/2024 3:19,0,57,203,17,3,52,0
659,23,10/4/2024 20:21,9,58,252,13,8,5,0
660,26,2/7/2024 22:12,0,16,327,6,7,45,0
661,9,7/20/2024 4:14,28,67,246,15,7,51,0
662,21,1/18/2024 12:56,34,75,331,23,2,45,0
663,28,2/13/2024 13:19,6,46,376,12,4,21,0
664,14,11/11/2024 10:02,3,22,411,24,1,52,0
665,13,2/21/2024 7:29,28,7,90,20,2,48,0
666,7,4/24/2024 4:48,45,27,373,19,2,37,0
667,1,5/27/2024 23:08,2,23,332,12,3,34,0
668,29,6/5/2024 13:46,23,23,53,7,1,57,0
669,17,5/28/2024 1:20,22,52,297,24,6,45,0
670,5,5/19/2024 12:02,30,52,367,13,8,57,0
671,28,4/29/2024 6:03,5,56,187,12,6,39,0
672,6,9/19/2024 3:56,20,60,261,7,2,22,0
673,15,8/8/2024 1:20,3,91,381,10,2,36,0
674,15,3/17/2024 7:48,40,68,446,27,9,50,0
675,30,4/22/2024 17:05,36,24,161,23,8,48,0
676,27,2/5/2024 3:56,46,99,88,20,7,22,0
677,21,1/13/2024 22:43,20,71,290,20,6,31,0
678,10,3/16/2024 4:22,9,31,492,6,8,17,0
679,11,10/8/2024 0:25,31,9,263,29,0,4,0
680,16,7/6/2024 9:56,46,24,172,25,4,38,0
681,17,12/30/2024 23:47,0,62,266,23,3,17,0
682,9,9/12/2024 9:39,23,65,153,19,6,59,0
683,6,2/10/2024 4:52,0,22,427,11,8,17,0
684,2,3/29/2024 22:32,40,92,122,17,5,6,0
685,20,5/1/2024 6:00,2,80,112,21,6,1,0
686,17,9/26/2024 0:19,2,89,320,8,3,18,0
687,17,3/25/2024 9:55,18,42,421,7,7,14,0
688,26,8/7/2024 22:22,32,13,211,27,3,24,0
689,27,1/14/2024 23:24,28,82,439,29,0,49,0
690,8,3/26/2024 4:35,18,64,332,20,5,40,0
691,13,8/29/2024 9:42,47,63,495,7,2,12,0
692,16,8/10/2024 13:39,42,73,138,24,3,44,0
693,23,1/11/2024 4:34,1,21,420,29,4,8,0
694,7,10/9/2024 15:34,13,55,424,7,1,16,0
695,23,4/26/2024 23:51,18,50,259,24,7,33,0
696,17,8/4/2024 14:21,11,52,380,9,0,6,0
697,1,6/13/2024 13:36,4,56,461,18,4,54,0
698,24,8/11/2024 7:21,32,61,99,20,8,19,0
699,22,7/22/2024 5:34,4,65,96,11,3,33,0
700,13,5/26/2024 13:03,19,53,440,19,6,14,0
701,23,6/9/2024 1:34,18,53,297,24,7,18,0
702,10,10/7/2024 7:18,40,56,441,14,0,2,0
703,6,1/8/2024 10:04,4,27,367,13,4,18,0
704,26,5/25/2024 18:34,19,40,482,21,6,59,0
705,3,11/14/2024 17:38,9,97,394,7,1,24,0
706,10,12/25/2024 1:57,37,21,203,15,6,39,0
707,27,6/20/2024 5:29,28,19,90,26,3,44,0
708,19,6/11/2024 19:23,19,98,416,6,4,34,0
709,22,1/23/2024 9:42,2,5,256,14,8,33,0
710,16,3/27/2024 12:05,5,58,149,6,3,1,0
711,19,7/21/2024 4:16,25,88,315,25,5,51,0
712,16,1/1/2024 9:27,20,21,405,6,8,45,0
713,28,6/27/2024 5:28,0,44,117,11,0,9,0
714,4,8/17/2024 7:46,18,0,187,8,8,45,0
715,14,11/27/2024 21:15,41,31,337,10,5,17,0
716,10,12/3/2024 4:09,49,26,103,22,2,52,0
717,27,6/10/2024 23:30,20,24,461,19,3,29,0
718,27,12/17/2024 17:50,8,26,459,23,7,28,0
719,17,10/5/2024 1:50,42,40,219,22,3,45,0
720,8,2/26/2024 20:25,38,22,160,24,0,57,0
721,14,3/8/2024 7:46,4,42,481,6,7,11,0
722,29,7/2/2024 10:54,49,66,367,5,1,30,0
723,16,12/17/2024 10:08,9,81,87,23,3,59,0
724,13,8/9/2024 22:24,45,2,407,5,6,56,0
725,27,4/7/2024 5:09,45,7,228,18,9,17,0
726,9,10/15/2024 21:08,5,88,344,21,0,54,0
727,5,7/23/2024 17:50,8,81,105,25,1,58,0
728,11,4/1/2024 4:06,37,39,469,22,4,15,0
729,28,1/18/2024 18:08,17,97,112,26,9,57,0
730,13,5/29/2024 4:45,3,85,305,11,5,24,0
731,4,4/30/2024 5:50,27,78,178,27,2,14,0
732,6,6/27/2024 4:52,49,0,151,10,4,48,0
733,29,10/11/2024 19:10,4,73,397,25,1,7,0
734,3,12/7/2024 3:19,44,46,133,23,2,4,0
735,5,3/13/2024 21:24,0,67,189,28,9,23,0
736,25,9/12/2024 15:25,20,60,368,24,7,25,0
737,13,11/4/2024 19:00,45,31,104,9,3,46,0
738,10,10/5/2024 22:25,48,57,344,20,0,49,0
739,21,3/3/2024 5:06,8,5,158,7,6,22,0
740,9,3/29/2024 23:41,4,41,136,21,6,16,0
741,3,10/18/2024 17:22,29,56,432,26,8,29,0
742,15,7/25/2024 2:19,36,86,190,18,3,47,0
743,16,6/28/2024 10:09,22,44,450,27,7,21,0
744,2,6/10/2024 23:32,36,5,157,22,5,54,0
745,1,12/2/2024 21:26,29,80,175,15,9,51,0
746,14,9/19/2024 23:00,9,35,211,13,9,28,0
747,11,8/29/2024 15:30,13,38,296,19,5,19,0
748,22,3/2/2024 9:03,14,27,201,12,8,47,0
749,1,2/13/2024 18:33,32,18,244,14,7,47,0
750,10,6/28/2024 11:43,0,28,483,6,2,13,0
751,22,12/4/2024 23:56,0,33,142,20,0,53,0
752,29,1/17/2024 14:56,28,38,177,28,9,17,0
753,7,12/14/2024 0:18,12,68,331,21,2,7,0
754,26,5/23/2024 13:28,48,52,242,21,0,43,0
755,25,4/4/2024 16:20,2,78,78,25,9,16,0
756,25,12/15/2024 16:56,27,72,169,28,0,29,0
757,25,7/25/2024 11:54,21,79,474,23,2,54,0
758,9,9/26/2024 23:19,6,77,462,23,2,2,0
759,9,2/21/2024 20:32,44,14,436,15,4,46,0
760,30,2/28/2024 7:46,39,17,484,20,1,32,0
761,8,9/7/2024 19:50,21,5,253,19,8,40,0
762,4,6/6/2024 7:15,14,91,165,29,0,45,0
763,18,8/16/2024 16:53,1,76,94,26,3,29,0
764,27,1/10/2024 10:57,41,92,372,23,2,54,0
765,14,11/16/2024 16:41,39,58,488,8,3,11,0
766,26,3/12/2024 6:14,30,95,396,15,1,49,0
767,9,7/17/2024 6:06,27,30,173,6,7,15,0
768,16,1/18/2024 1:44,24,35,185,13,9,58,0
769,5,3/17/2024 15:57,47,44,367,11,9,52,0
770,17,3/14/2024 8:41,34,82,241,16,6,28,0
771,9,6/3/2024 23:37,27,5,462,21,6,31,0
772,3,10/31/2024 23:45,20,63,395,8,9,37,0
773,21,3/21/2024 14:01,21,61,475,16,9,13,0
774,11,1/28/2024 7:29,15,7,153,29,7,45,0
775,27,9/25/2024 9:06,1,93,271,16,9,44,0
776,11,12/24/2024 19:54,14,79,130,6,1,12,0
777,19,2/26/2024 20:01,25,22,195,21,5,57,0
778,15,6/9/2024 22:59,2,37,271,5,4,58,0
779,14,11/12/2024 15:16,12,26,405,11,5,10,0
780,7,5/13/2024 2:52,14,78,437,27,6,6,0
781,24,10/10/2024 1:09,19,83,253,5,7,1,0
782,5,11/20/2024 2:15,21,69,430,25,2,15,0
783,5,5/22/2024 19:17,45,49,225,10,8,56,0
784,14,11/7/2024 11:50,39,28,153,17,5,18,0
785,2,7/22/2024 6:45,7,74,231,10,3,12,0
786,11,11/28/2024 18:30,30,90,110,14,2,45,0
787,27,9/27/2024 8:47,34,94,192,20,0,35,0
788,20,2/9/2024 3:48,10,58,454,23,5,11,0
789,30,9/22/2024 11:47,47,34,135,10,7,50,0
790,17,3/17/2024 12:20,31,99,465,27,9,35,0
791,3,6/29/2024 5:36,15,68,390,14,2,25,0
792,4,8/5/2024 4:57,28,18,220,6,9,43,0
793,25,3/22/2024 4:05,19,47,260,27,7,11,0
794,14,11/21/2024 18:12,33,54,77,9,4,51,0
795,21,5/22/2024 10:04,11,49,437,26,0,42,0
796,20,1/5/2024 8:23,37,24,63,15,1,27,0
797,23,4/15/2024 7:00,17,86,124,25,4,23,0
798,9,12/21/2024 19:12,24,53,455,23,0,7,0
799,4,9/18/2024 16:06,0,14,153,16,5,22,0
800,18,4/2/2024 20:10,46,80,142,18,1,20,0
801,18,12/29/2024 3:32,47,32,424,15,7,54,0
802,20,10/4/2024 23:19,29,37,180,28,9,30,0
803,13,3/17/2024 20:12,12,65,342,21,5,2,0
804,4,10/13/2024 18:18,25,74,413,12,5,20,0
805,8,5/12/2024 13:50,28,39,463,21,3,52,0
806,23,1/27/2024 20:51,15,45,367,15,6,16,0
807,13,7/9/2024 20:03,46,55,481,25,6,24,0
808,9,1/20/2024 14:33,34,50,261,9,9,17,0
809,15,6/22/2024 18:41,30,56,313,19,4,30,0
810,14,12/27/2024 12:41,19,52,168,16,0,17,0
811,10,4/26/2024 2:42,29,28,452,18,1,50,0
812,7,12/10/2024 6:02,43,57,339,24,1,38,0
813,24,7/17/2024 0:00,9,31,101,19,4,20,0
814,3,2/4/2024 14:08,36,39,121,12,7,23,0
815,8,12/24/2024 17:48,10,63,441,28,9,39,0
816,28,10/28/2024 9:10,48,35,174,17,3,37,0
817,26,3/17/2024 20:58,21,3,272,22,5,24,0
818,24,9/8/2024 16:22,22,21,179,27,4,38,0
819,10,10/18/2024 1:05,39,23,404,16,6,17,0
820,1,7/30/2024 3:19,30,94,362,27,9,53,0
821,24,2/12/2024 22:28,33,8,327,17,8,48,0
822,18,12/22/2024 23:26,11,39,450,19,9,15,0
823,15,12/22/2024 0:35,38,12,386,13,7,20,0
824,26,1/22/2024 3:48,26,84,131,17,8,12,0
825,12,1/18/2024 14:11,37,82,493,11,8,35,0
826,16,8/15/2024 0:56,17,15,488,11,3,59,0
827,25,11/29/2024 18:23,31,61,446,17,0,49,0
828,5,2/20/2024 14:11,5,82,126,29,9,14,0
829,22,12/26/2024 11:48,3,38,121,29,5,38,0
830,24,11/23/2024 18:10,27,52,271,7,2,45,0
831,22,6/24/2024 12:33,33,79,455,10,7,55,0
832,8,7/22/2024 2:07,5,77,81,7,9,3,0
833,27,8/30/2024 17:11,11,48,364,9,3,25,0
834,9,3/19/2024 3:37,30,84,299,24,6,22,0
835,4,1/3/2024 5:52,12,44,176,14,1,49,0
836,20,2/20/2024 7:30,12,80,487,8,0,1,0
837,15,12/2/2024 6:34,12,16,457,12,1,27,0
838,13,12/11/2024 11:18,22,45,377,12,9,47,0
839,27,11/9/2024 12:28,12,38,278,21,8,16,0
840,23,9/10/2024 4:41,1,81,450,11,1,29,0
841,14,1/19/2024 6:19,29,81,318,15,4,30,0
842,21,9/20/2024 5:03,47,54,386,12,2,52,0
843,15,1/22/2024 8:29,8,51,251,16,4,23,0
844,20,6/25/2024 21:15,29,32,362,24,8,54,0
845,15,8/9/2024 11:48,0,43,276,15,1,16,0
846,9,2/3/2024 3:29,31,14,189,5,8,57,0
847,8,4/13/2024 10:56,7,26,239,16,0,43,0
848,8,7/12/2024 19:49,41,61,420,15,6,43,0
849,17,4/16/2024 7:24,32,31,270,25,4,40,0
850,23,1/1/2024 13:25,5,85,483,10,4,45,0
851,19,3/14/2024 3:38,7,48,276,23,7,49,0
852,21,6/8/2024 20:14,1,62,153,23,6,28,0
853,27,8/25/2024 11:49,16,5,196,28,5,28,0
854,2,12/3/2024 20:00,37,36,420,24,3,22,0
855,26,6/28/2024 5:29,48,42,213,17,3,58,0
856,17,7/31/2024 3:33,40,99,296,18,2,58,0
857,28,6/1/2024 16:30,34,55,333,5,9,18,0
858,16,12/12/2024 22:13,39,96,496,16,7,24,0
859,16,8/22/2024 14:18,49,3,471,16,8,47,0
860,16,10/23/2024 13:16,11,30,424,18,8,34,0
861,3,12/27/2024 1:53,23,72,331,24,7,10,0
862,19,1/8/2024 3:33,2,23,54,7,9,27,0
863,16,9/16/2024 5:53,48,14,212,16,8,53,0
864,12,12/16/2024 18:36,25,46,211,27,1,20,0
865,12,5/3/2024 0:06,22,3,136,20,6,48,0
866,1,4/1/2024 13:30,24,65,207,7,9,21,0
867,25,6/13/2024 21:12,19,48,165,26,4,33,0
868,20,3/25/2024 3:45,37,14,299,18,3,15,0
869,14,10/19/2024 1:37,24,20,426,9,5,49,0
870,11,6/4/2024 6:38,47,46,140,22,4,28,0
871,3,11/13/2024 15:49,21,22,241,7,7,50,0
872,10,10/24/2024 20:51,24,51,249,27,4,58,0
873,13,10/12/2024 4:42,36,55,492,17,5,29,0
874,5,8/16/2024 20:15,8,58,289,6,0,40,0
875,28,1/27/2024 18:35,29,10,157,16,6,26,0
876,13,5/25/2024 10:22,7,62,497,26,9,30,0
877,9,7/3/2024 19:48,38,94,235,25,7,47,0
878,2,4/2/2024 9:16,30,51,394,16,0,55,0
879,22,4/20/2024 2:08,39,0,370,29,9,54,0
880,10,5/30/2024 17:48,20,78,258,26,5,35,0
881,13,8/15/2024 17:52,15,7,239,19,0,17,0
882,22,4/13/2024 20:22,25,12,194,10,0,48,0
883,14,5/16/2024 13:00,44,5,212,18,7,15,0
884,22,1/24/2024 14:38,26,12,290,25,7,35,0
885,28,12/5/2024 6:51,5,68,107,21,6,25,0
886,2,1/15/2024 17:30,25,46,54,24,5,6,0
887,27,6/25/2024 6:04,49,17,437,21,8,14,0
888,14,1/3/2024 4:53,12,6,433,16,6,15,0
889,19,12/28/2024 20:45,42,34,386,7,2,20,0
890,4,9/4/2024 12:47,34,31,171,20,7,24,0
891,29,2/3/2024 17:50,16,70,412,22,0,35,0
892,4,10/10/2024 0:04,12,69,363,18,4,48,0
893,15,8/24/2024 11:51,46,67,345,20,3,45,0
894,26,3/5/2024 15:58,27,95,286,6,2,54,0
895,8,3/19/2024 18:49,23,14,220,13,6,45,0
896,2,4/12/2024 0:57,7,70,413,23,6,42,0
897,29,11/5/2024 23:45,15,98,335,14,5,18,0
898,18,3/16/2024 10:34,4,92,472,6,6,5,0
899,30,9/6/2024 6:00,5,55,171,18,3,29,0
900,23,5/7/2024 5:13,5,31,155,22,7,58,0
901,9,4/3/2024 15:10,36,73,261,10,7,59,0
902,3,10/22/2024 2:36,41,10,348,21,3,4,0
903,17,6/7/2024 5:03,40,82,438,26,7,6,0
904,3,1/10/2024 20:58,21,64,199,20,6,11,0
905,13,8/5/2024 12:55,41,2,442,16,6,14,0
906,1,11/17/2024 17:12,17,72,328,14,2,47,0
907,5,2/12/2024 8:57,46,86,79,29,1,45,0
908,24,6/3/2024 6:28,47,24,123,18,9,57,0
909,14,12/31/2024 10:54,29,40,74,18,2,52,0
910,16,11/7/2024 11:00,33,9,148,15,4,21,0
911,22,8/15/2024 1:52,44,6,258,6,8,42,0
912,18,6/6/2024 14:38,10,15,290,23,1,35,0
913,21,2/3/2024 18:15,25,15,311,29,9,12,0
914,28,7/12/2024 14:40,12,3,295,6,9,59,0
915,27,7/23/2024 6:21,26,78,121,11,6,46,0
916,8,12/4/2024 10:09,11,12,303,15,0,17,0
917,24,6/21/2024 11:03,35,84,57,9,9,16,0
918,4,4/13/2024 2:04,27,92,224,16,4,30,0
919,23,2/27/2024 12:13,15,13,120,17,3,37,0
920,29,12/6/2024 3:10,2,14,277,19,3,19,0
921,13,12/3/2024 2:52,41,20,113,9,6,52,0
922,29,2/17/2024 3:44,19,24,375,8,1,22,0
923,16,3/17/2024 17:06,17,68,487,8,2,23,0
924,2,10/9/2024 3:05,12,42,367,26,3,22,0
925,20,10/23/2024 14:36,46,35,378,11,2,19,0
926,6,3/28/2024 0:52,5,78,490,24,8,32,0
927,4,12/17/2024 12:30,49,81,54,24,6,11,0
928,5,12/10/2024 17:02,21,57,373,16,1,13,0
929,10,6/7/2024 3:04,8,94,184,8,2,42,0
930,30,5/5/2024 8:35,30,34,490,25,2,31,0
931,21,3/21/2024 16:42,31,65,236,24,9,2,0
932,2,3/16/2024 0:58,23,16,401,20,6,53,0
933,11,7/31/2024 0:41,23,0,444,27,4,4,0
934,7,9/14/2024 14:03,25,49,445,21,0,11,0
935,28,1/10/2024 15:00,31,64,96,25,9,7,0
936,2,3/15/2024 10:53,41,23,309,16,2,26,0
937,11,1/29/2024 21:15,39,49,220,15,2,12,0
938,3,2/18/2024 9:43,41,26,418,26,1,49,0
939,16,11/12/2024 14:29,1,59,231,24,5,28,0
940,25,12/27/2024 10:54,31,9,493,14,7,33,0
941,13,3/13/2024 18:05,40,41,352,9,5,16,0
942,13,6/19/2024 14:59,21,56,291,15,8,16,0
943,2,3/2/2024 17:30,31,89,138,6,7,9,0
944,12,2/7/2024 19:28,25,72,59,29,1,48,0
945,20,8/27/2024 19:09,38,59,115,5,2,36,0
946,24,7/23/2024 16:40,26,1,208,29,1,29,0
947,15,8/22/2024 3:24,11,27,389,11,7,21,0
948,10,10/2/2024 15:31,45,77,406,22,7,14,0
949,2,8/26/2024 13:57,11,21,85,17,3,22,0
950,14,8/14/2024 22:13,15,60,405,28,8,32,0
951,1,6/11/2024 2:08,44,35,197,22,5,3,0
952,23,1/14/2024 16:06,31,15,236,9,3,21,0
953,8,6/17/2024 2:11,13,94,255,10,0,45,0
954,23,1/5/2024 23:01,13,60,248,18,0,41,0
955,22,11/27/2024 9:18,46,43,147,9,3,23,0
956,8,11/1/2024 6:01,13,78,92,5,4,31,0
957,3,7/26/2024 3:32,16,91,132,18,5,23,0
958,8,8/29/2024 8:56,12,83,340,9,8,29,0
